PUSH  FIND  POP
11561     1906     19142     
11564     1906     19147     
11567     1907     19152     
11570     1908     19157     
11573     1908     19162     
11576     1908     19167     
11579     1908     19172     
11582     1909     19177     
11585     1909     19182     
11588     1909     19187     
11591     1910     19192     
11594     1910     19197     
11597     1910     19202     
11600     1911     19207     
11603     1911     19212     
11606     1912     19217     
11609     1913     19222     
11611     1913     19227     
11614     1914     19232     
11616     1914     19237     
11619     1914     19242     
11622     1915     19247     
11625     1916     19252     
11627     1916     19257     
11630     1916     19261     
11633     1917     19266     
11636     1918     19271     
11639     1919     19276     
11642     1919     19281     
11645     1920     19286     
11647     1920     19291     
11650     1920     19296     
11653     1920     19301     
11656     1921     19306     
11658     1921     19311     
11661     1921     19316     
11664     1922     19321     
11667     1922     19326     
11670     1923     19331     
11673     1924     19336     
11676     1924     19341     
11679     1924     19346     
11682     1924     19351     
11685     1925     19356     
11688     1925     19360     
11691     1926     19365     
11693     1926     19369     
11696     1927     19374     
11699     1927     19379     
11702     1928     19384     
11705     1928     19389     
11708     1928     19393     
11711     1929     19398     
11714     1929     19403     
11717     1929     19408     
11720     1930     19413     
11723     1930     19418     
11726     1930     19423     
11729     1930     19428     
11732     1931     19433     
11735     1931     19438     
11738     1932     19443     
11741     1933     19448     
11744     1934     19453     
11747     1934     19458     
11750     1935     19463     
11753     1936     19468     
11756     1936     19473     
11759     1937     19478     
11762     1937     19483     
11765     1938     19488     
11768     1938     19493     
11771     1938     19498     
11774     1939     19503     
11776     1939     19508     
11779     1939     19513     
11782     1940     19518     
11786     1941     19523     
11789     1941     19527     
11792     1942     19532     
11795     1942     19537     
11798     1943     19542     
11801     1943     19547     
11804     1944     19552     
11807     1945     19557     
11810     1945     19561     
11813     1946     19566     
11816     1947     19571     
11819     1947     19576     
11822     1947     19581     
11825     1948     19586     
11828     1948     19590     
11831     1949     19595     
11834     1950     19600     
11837     1950     19605     
11840     1951     19610     
11843     1951     19615     
11846     1951     19620     
11849     1952     19625     
11852     1953     19630     
11855     1954     19635     
11858     1955     19640     
11872     1956     19649     
11876     1956     19654     
11880     1957     19659     
11883     1958     19675     
11886     1958     19679     
11889     1959     19684     
11891     1959     19689     
11894     1960     19694     
11897     1960     19699     
11900     1961     19704     
11903     1962     19709     
11906     1962     19714     
11909     1962     19720     
11912     1963     19725     
11915     1964     19730     
11918     1964     19734     
11921     1965     19739     
11924     1966     19744     
11927     1966     19749     
11930     1966     19753     
11933     1967     19758     
11937     1967     19763     
11940     1967     19767     
11943     1968     19772     
11946     1969     19777     
11949     1969     19782     
11952     1970     19787     
11955     1970     19792     
11958     1970     19797     
11961     1971     19802     
